,diff,PCE (%)
793,1.586,5.528675082589066
794,1.588,5.503821304898185
795,1.59,5.478936767720504
796,1.592,5.453985479098023
797,1.594,5.4288531073497515
798,1.596,5.4034570330198815
799,1.598,5.377806422758093
800,1.6,5.351962746560677
801,1.602,5.32599691161457
802,1.604,5.299924137236674
803,1.606,5.273926247447132
804,1.608,5.248587838955064
805,1.61,5.224303101469719
806,1.612,5.2010650650149834
807,1.614,5.178176431038093
808,1.616,5.154774208080894
809,1.618,5.1306976230841235
810,1.62,5.1060984083857015
811,1.622,5.081469779960791
812,1.624,5.057172652716827
813,1.626,5.033207433008527
814,1.628,5.009325687733452
815,1.63,4.985201119028229
816,1.632,4.960734988075711
817,1.634,4.9359412012514285
818,1.636,4.910894556549655
819,1.638,4.885658698045318
820,1.64,4.860243568539439
821,1.642,4.834771561738276
822,1.644,4.8094630310270965
823,1.646,4.784402989395986
824,1.648,4.7595975039185
825,1.65,4.7350656489128955
826,1.652,4.710811439377605
827,1.654,4.686835218805038
828,1.656,4.663064725105528
829,1.658,4.639332016440179
830,1.66,4.615536598714082
831,1.662,4.591670161578526
832,1.664,4.567639389215152
833,1.666,4.543325893873681
834,1.668,4.5187135294426435
835,1.67,4.493855891197046
836,1.672,4.469136606570242
837,1.674,4.444889194324637
838,1.676,4.421114199226081
839,1.678,4.397899499096086
840,1.68,4.375389259402884
841,1.682,4.353662234028173
842,1.684,4.332719289430951
843,1.686,4.311803688404763
844,1.688,4.2899855183423625
845,1.69,4.267070192631282
846,1.692,4.243140268536631
847,1.694,4.218987886065548
848,1.696,4.195323487806008
849,1.698,4.17215693545751
850,1.7,4.149440723635623
851,1.702,4.1270828812417095
852,1.704,4.105027578774392
853,1.706,4.083280588735419
854,1.708,4.0617085659074315
855,1.71,4.0400974855026455
856,1.712,4.018376798464034
857,1.714,3.9965464312675256
858,1.716,3.974593058292618
859,1.718,3.9524897921504807
860,1.72,3.9302293834033506
861,1.722,3.907811623808197
862,1.724,3.88523575621404
863,1.726,3.8625141931159224
864,1.728,3.839633880787766
865,1.73,3.8166426511239626
866,1.732,3.7936791596884523
867,1.734,3.7708409516074544
868,1.736,3.7481276600846143
869,1.738,3.7254350622932213
870,1.74,3.7025809690777307
871,1.742,3.679482589240127
872,1.744,3.6561498325456503
873,1.746,3.632754107114867
874,1.748,3.6095529656071363
875,1.75,3.586620997654524
876,1.752,3.563969091333027
877,1.754,3.5415881714855413
878,1.756,3.5194755166573786
879,1.758,3.497631314920515
880,1.76,3.4760618755461734
881,1.762,3.454704324025671
882,1.764,3.4334964360851736
883,1.766,3.412552822790171
884,1.768,3.3920010187833
885,1.77,3.3720122488520388
886,1.772,3.352802359574784
887,1.774,3.334873171727206
888,1.776,3.3187218501350513
889,1.778,3.3047195016674884
890,1.78,3.293133517306618
891,1.782,3.283842861642348
892,1.784,3.276253618603923
893,1.786,3.268594069857188
894,1.788,3.2594602983005396
895,1.79,3.248413514031388
896,1.792,3.2353476823741585
897,1.794,3.2208191405218605
898,1.796,3.205490932698669
899,1.798,3.1901981809245004
900,1.8,3.1756149451453592
901,1.802,3.162116656555861
902,1.804,3.1500745124081386
903,1.806,3.1398151075514296
904,1.808,3.131387174529768
905,1.81,3.1243973372379017
906,1.812,3.118167756288429
907,1.814,3.1115878309081633
908,1.816,3.1038157804973214
909,1.818,3.0944209380395353
910,1.82,3.083236169438363
911,1.822,3.0705257773961696
912,1.824,3.056575916597057
913,1.826,3.0417183652338537
914,1.828,3.0263082380995034
915,1.83,3.0107655854819724
916,1.832,2.995411249352239
917,1.834,2.980425906594503
918,1.836,2.9658713303153528
919,1.838,2.9515395648845892
920,1.84,2.9373293359894483
921,1.842,2.923386439400003
922,1.844,2.909864957447483
923,1.846,2.8969489719504025
924,1.848,2.884765669274476
925,1.85,2.873217066104935
926,1.852,2.8621806780636345
927,1.854,2.851362435195966
928,1.856,2.8405043363047504
929,1.858,2.8295978228124947
930,1.86,2.8186348502600773
931,1.862,2.807604574923108
932,1.864,2.796488909996269
933,1.866,2.7853550604812343
934,1.868,2.7742775843203544
935,1.87,2.7633404331886045
936,1.872,2.7526354996005966
937,1.874,2.742001328410505
938,1.876,2.731204630450088
939,1.878,2.7201697918715038
940,1.88,2.7088623589157432
941,1.882,2.6975348296493875
942,1.884,2.686618374290517
943,1.886,2.676394349001286
944,1.888,2.6670643931747833
945,1.89,2.6586590475606733
946,1.892,2.651010928988443
947,1.894,2.643898931494094
948,1.896,2.636926694876691
949,1.898,2.6297856468168304
950,1.9,2.622301812766088
951,1.902,2.6143173300461613
952,1.904,2.6057099418449394
953,1.906,2.5963675461665403
954,1.908,2.586191973190561
955,1.91,2.5750811798626727
956,1.912,2.5631397210218507
957,1.914,2.5504878487343237
958,1.916,2.5374314281702643
959,1.918,2.5243794966996362
960,1.92,2.511548494923723
961,1.922,2.4991112071078
962,1.924,2.487107680440828
963,1.926,2.475461058351536
964,1.928,2.463991889222397
965,1.93,2.45219719904178
966,1.932,2.4397058238830995
967,1.934,2.4264624419773213
968,1.936,2.412411751257951
969,1.938,2.3978488179183097
970,1.94,2.3830831189886172
971,1.942,2.368426355082729
972,1.944,2.3542462245329507
973,1.946,2.340675282763905
974,1.948,2.327804498572044
975,1.95,2.3156026907160627
976,1.952,2.303924138040609
977,1.954,2.2926108071133298
978,1.956,2.2814017015476913
979,1.958,2.2701112643768515
980,1.96,2.2588883493827088
981,1.962,2.247877674108612
982,1.964,2.2372218092120684
983,1.966,2.2270890873435953
984,1.968,2.2174281174575516
985,1.97,2.208128034498656
986,1.972,2.199071980415165
987,1.974,2.190084244095157
988,1.976,2.181067774187645
989,1.978,2.1720340723383957
990,1.98,2.1629850556467596
991,1.982,2.1536679104138168
992,1.984,2.1438391499677687
993,1.986,2.1336260966785394
994,1.988,2.1231856416564905
995,1.99,2.1125299894023613
996,1.992,2.1016250932421876
997,1.994,2.0904388871363024
998,1.996,2.0789148577552803
999,1.998,2.0670376464695925
1000,2.0,2.055112797200971
1001,2.002,2.043418742189354
1002,2.004,2.0319015275772654
1003,2.006,2.0204916007033216
1004,2.008,2.008974959773268
1005,2.01,1.9970086374690925
1006,2.012,1.9845608303537032
1007,2.014,1.9719784552552684
1008,2.016,1.9594961830860838
1009,2.018,1.9472808750141926
1010,2.02,1.9354905402993232
1011,2.022,1.9240588162263437
1012,2.024,1.912897513816542
1013,2.026,1.9019140569767878
1014,2.028,1.8909684883066398
1015,2.03,1.8799589945559274
1016,2.032,1.8687416232677958
1017,2.034,1.8571969133042692
1018,2.036,1.8454271859520088
1019,2.038,1.833544545930003
1020,2.04,1.8215595974260992
1021,2.042,1.8094743331912602
1022,2.044,1.7973041669972223
1023,2.046,1.7851085358373486
1024,2.048,1.7729305999824478
1025,2.05,1.7609619024696632
1026,2.052,1.7493828005974077
1027,2.054,1.738229462278927
1028,2.056,1.7275539284985466
1029,2.058,1.7173187532177179
1030,2.06,1.7073655295627066
1031,2.062,1.6975906255253754
1032,2.064,1.6878827327522514
1033,2.066,1.6781350934172867
1034,2.068,1.6684237760678207
1035,2.07,1.6588463269481497
1036,2.072,1.649381562363188
1037,2.074,1.6398863099818068
1038,2.076,1.6302718612580136
1039,2.078,1.6206666017614406
1040,2.08,1.6111929189427523
1041,2.082,1.6019348679231526
1042,2.084,1.5930208122904987
1043,2.086,1.584468519065075
1044,2.088,1.57617723564292
1045,2.09,1.5680745420605204
1046,2.092,1.560038077475881
1047,2.094,1.5519351943769362
1048,2.096,1.5436880553006884
1049,2.098,1.5351690421516209
1050,2.1,1.526326082572171
1051,2.102,1.5172053510123265
1052,2.104,1.507845355350003
1053,2.106,1.498437556055431
1054,2.108,1.4892208691015734
1055,2.11,1.4803363407881804
1056,2.112,1.4720144250330538
1057,2.114,1.464398237431046
1058,2.116,1.4573968728929565
1059,2.118,1.4509111215907335
1060,2.12,1.4447295918138963
1061,2.122,1.4384851844654987
1062,2.124,1.4320199114186045
1063,2.126,1.4253316160245995
1064,2.128,1.4184170436981023
1065,2.13,1.4113733326338895
1066,2.132,1.4043354019550296
1067,2.134,1.397265207458539
1068,2.136,1.3899213768842227
1069,2.138,1.3821372982968716
1070,2.14,1.373998188105252
1071,2.142,1.3656054348862554
1072,2.144,1.3569695771579267
1073,2.146,1.3480871090403979
1074,2.148,1.3389535175148741
1075,2.15,1.3296202698143977
1076,2.152,1.3201417218442626
1077,2.154,1.3105592557749177
1078,2.156,1.3009466381056605
1079,2.158,1.2913380238158954
1080,2.16,1.2817567024614531
1081,2.162,1.2722267079932634
1082,2.164,1.2628008673753481
1083,2.166,1.2535666148417925
1084,2.168,1.2445682103554192
1085,2.17,1.2358722651126717
1086,2.172,1.2275367723585913
1087,2.174,1.2195140569831708
1088,2.176,1.2117311485464792
1089,2.178,1.204134210704291
1090,2.18,1.1965256759284508
1091,2.182,1.1887287597915546
1092,2.184,1.1807779812488495
1093,2.186,1.1727277294539693
1094,2.188,1.164596639403748
1095,2.19,1.1563522782392253
1096,2.192,1.1479673004196034
1097,2.194,1.1394538936727057
1098,2.196,1.1308346014461457
1099,2.198,1.1221332781323612
1100,2.2,1.1135313169890904
1101,2.202,1.10519348698498
1102,2.204,1.097142016556601
1103,2.206,1.0894081817631631
1104,2.208,1.0820012903367524
1105,2.21,1.0747976392295193
1106,2.212,1.067679959810649
1107,2.214,1.0605988471457737
1108,2.216,1.0534548442197271
1109,2.218,1.0461983349645212
1110,2.22,1.0389102854689467
1111,2.222,1.0316759974812553
1112,2.224,1.0244854121054496
1113,2.226,1.0173065912108208
1114,2.228,1.0101207010211457
1115,2.23,1.0028882935745396
1116,2.232,0.9955567435793661
1117,2.234,0.9881376222183431
1118,2.236,0.9807105877853312
1119,2.238,0.9733365205787963
1120,2.24,0.9660155033062633
1121,2.242,0.9587515353097666
1122,2.244,0.9515407841812036
1123,2.246,0.9443208318871315
1124,2.248,0.9370311237087267
1125,2.25,0.9297370117859165
1126,2.252,0.9225706776733248
1127,2.254,0.9155986538808395
1128,2.256,0.9088896801541569
1129,2.258,0.9025225353551383
1130,2.26,0.89644203894589
1131,2.262,0.8904280115445559
1132,2.264,0.8843214106794979
1133,2.266,0.8780142371200227
1134,2.268,0.8713466480313795
1135,2.27,0.8642744803984456
1136,2.272,0.8569152453886477
1137,2.274,0.8493829479370091
1138,2.276,0.8417253811503472
1139,2.278,0.8340521056233278
1140,2.28,0.8264255393950343
1141,2.282,0.8188722029686728
1142,2.284,0.8114275841690773
1143,2.286,0.80409704303244
1144,2.288,0.7968851581937813
1145,2.29,0.7897980307632825
1146,2.292,0.7828026457751321
1147,2.294,0.775832079227126
1148,2.296,0.7688526733041294
1149,2.298,0.7617997566156545
1150,2.3,0.7545903341266459
1151,2.302,0.7472220270956933
1152,2.304,0.7397814289157397
1153,2.306,0.7323373170400779
1154,2.308,0.7249287003821083
1155,2.31,0.7176412027403377
1156,2.312,0.7105172652658589
1157,2.314,0.7035183283330997
1158,2.316,0.6965976351690183
1159,2.318,0.6897434559323802
1160,2.32,0.6829468629753402
1161,2.322,0.6762018223101275
1162,2.324,0.6695232231416893
1163,2.326,0.6629463472449355
1164,2.328,0.656494266214346
1165,2.33,0.6501924414352265
1166,2.332,0.6440739498569091
1167,2.334,0.6381501466422219
1168,2.336,0.6324035364630751
1169,2.338,0.6268120313736272
1170,2.34,0.621351033295286
1171,2.342,0.6159217306991669
1172,2.344,0.6104486509498609
1173,2.346,0.6048955040246415
1174,2.348,0.5991929990849048
1175,2.35,0.5933088704417641
1176,2.352,0.5872311358605908
1177,2.354,0.5809466784133019
1178,2.356,0.5744553402114573
1179,2.358,0.5678316046420973
1180,2.36,0.5611506208211524
1181,2.362,0.5544354849821163
1182,2.364,0.547765452437412
1183,2.366,0.5412023689214486
1184,2.368,0.5347621724806972
1185,2.37,0.5284738281136724
1186,2.372,0.5223544271683124
1187,2.374,0.516359851830801
1188,2.376,0.5104273288608857
1189,2.378,0.5045407574649278
1190,2.38,0.4986236401546262
1191,2.382,0.49259398349613076
1192,2.384,0.48645288085132965
1193,2.386,0.4802322308936086
1194,2.388,0.4739620681533681
1195,2.39,0.4676546212326955
1196,2.392,0.46134260503231145
1197,2.394,0.45505071697534427
1198,2.396,0.4487986547395843
1199,2.398,0.4426275194587298
1200,2.4,0.4365566532557886
1201,2.402,0.4305793727413925
1202,2.404,0.4246902545740646
1203,2.406,0.418884992797234
1204,2.408,0.4130692184434152
1205,2.41,0.4071350019974973
1206,2.412,0.401067227288343
1207,2.414,0.3948206063079396
1208,2.416,0.3883495240205535
1209,2.418,0.381681373360585
1210,2.42,0.3749344954441037
1211,2.422,0.3682056865955406
1212,2.424,0.3615340058518304
1213,2.426,0.3550339662594766
1214,2.428,0.3487764924621928
1215,2.43,0.342767806420181
1216,2.432,0.3370167782418277
1217,2.434,0.3315295596824023
1218,2.436,0.32625551239215966
1219,2.438,0.32111796584147007
1220,2.44,0.3160866784219967
1221,2.442,0.3110597861648704
1222,2.444,0.3058984949877857
1223,2.446,0.30057078954854405
1224,2.448,0.29511984089538085
1225,2.45,0.28959838825864587
1226,2.452,0.28401159117254154
1227,2.454,0.27837150341947675
1228,2.456,0.2726879358112709
1229,2.458,0.26696803151803294
1230,2.46,0.2612993854463147
1231,2.462,0.25576269047089173
1232,2.464,0.2503712517562313
1233,2.466,0.24519938219291545
1234,2.468,0.24031121543649486
1235,2.47,0.23569975979996058
1236,2.472,0.23133558652056985
1237,2.474,0.2271969340927885
1238,2.476,0.22324570783086756
1239,2.478,0.21936054283389067
1240,2.48,0.21545619920857156
1241,2.482,0.2115442612392582
1242,2.484,0.20765331094033473
1243,2.486,0.20380290842790325
1244,2.488,0.20001106193840834
1245,2.49,0.19632422735097374
1246,2.492,0.1927677271158797
1247,2.494,0.18935282136695658
1248,2.496,0.18610109602455285
1249,2.498,0.1830253840614896
1250,2.5,0.18007612125955774
1251,2.502,0.1771555896740384
1252,2.504,0.17421306882891507
1253,2.506,0.17124949407949464
1254,2.508,0.16826366512234292
1255,2.51,0.16525652782827382
1256,2.512,0.16221282136563406
1257,2.514,0.15910661920787278
1258,2.516,0.15592474699836165
1259,2.518,0.15267358783516383
1260,2.52,0.14936404722307547
1261,2.522,0.1460009638596582
1262,2.524,0.1426059353961748
1263,2.526,0.13921755006827977
1264,2.528,0.13585401158245494
1265,2.53,0.1325578297096746
1266,2.532,0.12940892552358732
1267,2.534,0.12644566877365887
1268,2.536,0.12363323550185548
1269,2.538,0.12090037313775584
1270,2.54,0.11821184461283311
1271,2.542,0.11554850065632093
1272,2.544,0.11286849398551295
1273,2.546,0.11014996348620995
1274,2.548,0.10741960180741843
1275,2.55,0.10473960471618074
1276,2.552,0.10214586339837836
1277,2.554,0.0996311207537027
1278,2.556,0.09717491151036536
1279,2.558,0.09476467163221736
1280,2.56,0.092389118969991
1281,2.562,0.09001114159159553
1282,2.564,0.08760543907654576
1283,2.566,0.08518147382624741
1284,2.568,0.08277799430228922
1285,2.57,0.08042395115018638
1286,2.572,0.0781230612484485
1287,2.574,0.07589783620178234
1288,2.576,0.07376716168055243
1289,2.578,0.07173201133931244
1290,2.58,0.06980416506648894
1291,2.582,0.0679946548788438
1292,2.584,0.0663035971049846
1293,2.586,0.06468453194259757
1294,2.588,0.06308959234242567
1295,2.59,0.06151763082483805
1296,2.592,0.059925946328378735
1297,2.594,0.05826483834828854
1298,2.596,0.05652766604301611
1299,2.598,0.05475221847219836
1300,2.6,0.052989142305327044
1301,2.602,0.05125135220415795
1302,2.604,0.049545644302231066
1303,2.606,0.047883062413373256
1304,2.608,0.04626785383427557
1305,2.61,0.044701143660753166
1306,2.612,0.0431852708642537
1307,2.614,0.04172146262009602
1308,2.616,0.0403014806888797
1309,2.618,0.03890022773137146
1310,2.62,0.037500855769866545
1311,2.622,0.03610623110362936
1312,2.624,0.034733203945246593
1313,2.626,0.03339577442379852
1314,2.628,0.03209395255709832
1315,2.63,0.03082192930759022
1316,2.632,0.02957389400719477
1317,2.634,0.02834985644191667
1318,2.636,0.02715595149260363
1319,2.638,0.02599964286155428
1320,2.64,0.024882241959009052
1321,2.642,0.023793196638536383
1322,2.644,0.02271577435298457
1323,2.646,0.02164383302822929
1324,2.648,0.020591507865695156
1325,2.65,0.019591491387822967
1326,2.652,0.018662429125068634
1327,2.654,0.017803045681743332
1328,2.656,0.017007373171173054
1329,2.658,0.016270802357569426
1330,2.66,0.015593334077834706
1331,2.662,0.014960820124914944
1332,2.664,0.01435912006323625
1333,2.666,0.01378822919935237
1334,2.668,0.013240646373493547
1335,2.67,0.01270662335229231
1336,2.672,0.012183911436316619
1337,2.674,0.011668691024829002
1338,2.676,0.011153717536571189
1339,2.678,0.01063558255853864
1340,2.68,0.010116718710435828
1341,2.682,0.009605862429440023
1342,2.684,0.009109382609613113
1343,2.686,0.008627245662518601
1344,2.688,0.008156687011751967
1345,2.69,0.007695011082353585
1346,2.692,0.007242207542148717
1347,2.694,0.006806175175531582
1348,2.696,0.006397591812093829
1349,2.698,0.006019202887205405
1350,2.7,0.0056700448616211615
1351,2.702,0.005347964971686824
1352,2.704,0.00505179791175143
1353,2.706,0.0047802336595914865
1354,2.708,0.0045251936779412095
1355,2.71,0.004279901884430318
1356,2.712,0.004044366678941035
1357,2.714,0.003814252655039387
1358,2.716,0.003584512851704421
1359,2.718,0.0033544288865242845
1360,2.72,0.0031264122701036585
1361,2.722,0.002904930090047719
1362,2.724,0.0026920358614411794
1363,2.726,0.0024886073975923842
1364,2.728,0.0022987568436803668
1365,2.73,0.0021257148474326253
1366,2.732,0.001969472406485447
1367,2.734,0.001826704913382143
1368,2.736,0.001693618058715
1369,2.738,0.0015697358584708984
1370,2.74,0.001453129622943443
1371,2.742,0.0013401403197590173
1372,2.744,0.0012290373265633318
1373,2.746,0.0011202427528244742
1374,2.748,0.0010162555640153884
1375,2.75,0.0009191591980345994
1376,2.752,0.000828948521976666
1377,2.754,0.0007469070401377155
1378,2.756,0.0006746424553691694
1379,2.758,0.000612474164815892
1380,2.76,0.0005593178397071116
1381,2.762,0.0005125570768678097
1382,2.764,0.00047065861720907936
1383,2.766,0.0004335794694442713
1384,2.768,0.00039930777511649383
1385,2.77,0.0003658725521359358
1386,2.772,0.0003332742555763841
1387,2.774,0.0003020806480430982
1388,2.776,0.0002732100575736611
1389,2.778,0.00024701589659013303
1390,2.78,0.00022346622026757812
1391,2.782,0.00020241458748235887
1392,2.784,0.00018374325602761322
1393,2.786,0.00016744985444710556
1394,2.788,0.00015291689159428358
1395,2.79,0.0001393461188513112
1396,2.792,0.00012655510602945896
1397,2.794,0.00011450643879411563
1398,2.796,0.00010308636478663476
1399,2.798,9.22195041097662e-05
1400,2.8,8.190597329032149e-05
1401,2.802,7.245210239980217e-05
1402,2.804,6.420395173974239e-05
1403,2.806,5.720057857978862e-05
1404,2.808,5.127388289905564e-05
1405,2.81,4.6027616063683735e-05
1406,2.812,4.123271993554344e-05
1407,2.814,3.688886530354163e-05
1408,2.816,3.2890387556087996e-05
1409,2.818,2.9126039395396097e-05
1410,2.82,2.558998724033529e-05
1411,2.822,2.2308615965022183e-05
1412,2.824,1.933898788281644e-05
1413,2.826,1.671137808095451e-05
1414,2.828,1.4425341634342005e-05
1415,2.83,1.2456135344861485e-05
1416,2.832,1.0778211065374289e-05
1417,2.834,9.390257057838133e-06
1418,2.836,8.244481211776756e-06
1419,2.838,7.237302881868404e-06
1420,2.84,6.312638381310005e-06
1421,2.842,5.4704200632449626e-06
1422,2.844,4.707209707363597e-06
1423,2.846,4.019346542251281e-06
1424,2.848,3.406522986761112e-06
1425,2.85,2.8663577647233453e-06
1426,2.852,2.3931303022008976e-06
1427,2.854,1.9833872481572007e-06
1428,2.856,1.63701784362477e-06
1429,2.858,1.3475803746698726e-06
1430,2.86,1.107629036648609e-06
1431,2.862,9.160370167559683e-07
1432,2.864,7.680276999369767e-07
1433,2.866,6.482485373496261e-07
1434,2.868,5.460481765161934e-07
1435,2.87,4.6139528235084044e-07
1436,2.872,3.905395720415737e-07
1437,2.874,3.2841448949992276e-07
1438,2.876,2.736833485209027e-07
1439,2.878,2.2620868998679465e-07
1440,2.88,1.8517583015096825e-07
1441,2.882,1.498968041042058e-07
1442,2.884,1.203609075531825e-07
1443,2.886,9.61241227247945e-08
1444,2.888,7.641135542872399e-08
1445,2.89,6.087870837598634e-08
1446,2.892,4.95139382822141e-08
1447,2.894,4.093283118191152e-08
1448,2.896,3.3699160018184885e-08
1449,2.898,2.775163945344057e-08
1450,2.9,2.29476431786771e-08
1451,2.902,1.8876517452434095e-08
1452,2.904,1.5268612305889043e-08
1453,2.906,1.2123290947603449e-08
1454,2.908,9.438705620333216e-09
1455,2.91,7.212434049464606e-09
1456,2.912,5.442803540684809e-09
1457,2.914,4.1197277320495685e-09
1458,2.916,3.120136005850013e-09
1459,2.918,2.330181562893673e-09
1460,2.92,1.749136865419398e-09
1461,2.922,1.3453929125095646e-09
1462,2.924,1.0443894870015755e-09
1463,2.926,8.026822344270517e-10
1464,2.928,6.200881144884875e-10
1465,2.93,4.824131351319202e-10
1466,2.932,3.708541824465774e-10
1467,2.934,2.8065722850891503e-10
1468,2.936,2.1139300083154668e-10
1469,2.938,1.577496288766145e-10
1470,2.94,1.1480620669707297e-10
1471,2.942,8.252552047003858e-11
1472,2.944,5.963207053372777e-11
1473,2.946,4.282480499525597e-11
1474,2.948,3.005053400398485e-11
1475,2.95,2.1291293157510868e-11
1476,2.952,1.553520664648428e-11
1477,2.954,1.1293746944462217e-11
1478,2.956,8.077076903267236e-12
1479,2.958,5.880731011263475e-12
1480,2.96,4.351807448867758e-12
1481,2.962,3.1229508871454055e-12
1482,2.964,2.1761245686461107e-12
1483,2.966,1.4936282836745906e-12
1484,2.968,1.0001095439017192e-12
1485,2.97,6.372031459008458e-13
1486,2.972,4.0418547543206947e-13
1487,2.974,2.7433617296778014e-13
1488,2.976,1.9310602172651918e-13
1489,2.978,1.3218863029810753e-13
1490,2.98,9.1485796553261e-14
1491,2.982,6.533713361607652e-14
1492,2.984,4.599280826711326e-14
1493,2.986,3.1288846385879034e-14
1494,2.988,2.120340957556628e-14
1495,2.99,1.433541362513244e-14
1496,2.992,9.225216804709538e-15
1497,2.994,5.793326287999728e-15
1498,2.996,3.908018551267139e-15
1499,2.998,2.8434404102902214e-15
1500,3.0,2.00099842741363e-15
1501,3.002,1.3798300349089834e-15
1502,3.004,9.530581071758597e-16
1503,3.006,6.503449022299617e-16
1504,3.008,4.276078964630993e-16
1505,3.01,2.8441910827969277e-16
1506,3.012,2.017021249244006e-16
1507,3.014,1.460980195680637e-16
1508,3.016,1.030332028143356e-16
1509,3.018,7.245645621386572e-17
1510,3.02,5.118581032440903e-17
1511,3.022,3.495944344321638e-17
1512,3.024,2.2655224502310848e-17
1513,3.026,1.4254352190025106e-17
1514,3.028,8.673571087893337e-18
1515,3.03,4.723976905098052e-18
1516,3.032,2.2802313484318834e-18
1517,3.034,1.2907512379521064e-18
1518,3.036,1.0225506724571416e-18
1519,3.038,7.904196288786377e-19
1520,3.04,5.943047870888946e-19
1521,3.042,4.3351865817721e-19
1522,3.044,3.0467231178344264e-19
1523,3.046,2.0499804722638239e-19
1524,3.048,1.343972623440635e-19
1525,3.05,8.934942574140261e-20
1526,3.052,5.879541664700518e-20
1527,3.054,3.513706658958595e-20
1528,3.056,1.8356088757885268e-20
1529,3.058,7.438417584751293e-21
1530,3.06,
